2025/09/11 13:39:01 Logger initialized. Subsequent logs will be written to log/server.log
2025/09/11 13:39:01 Attempting to connect to PostgreSQL at postgresql:5432
2025/09/11 13:39:01 Connected to PostgreSQL database successfully
2025/09/11 13:39:15 IP 237.57.28.119 alive status: false
2025/09/11 13:39:15 IP 67.156.228.234 alive status: false
2025/09/11 13:39:15 IP 120.37.13.2 alive status: false
2025/09/11 13:39:15 IP 76.33.157.206 alive status: false
2025/09/11 13:39:15 IP 223.184.95.226 alive status: false
2025/09/11 13:39:15 IP 112.119.228.72 alive status: false
2025/09/11 13:39:15 IP 0.246.245.186 alive status: false
2025/09/11 13:39:15 IP 253.183.222.90 alive status: false
2025/09/11 13:39:15 IP 123.21.66.151 alive status: false
2025/09/11 13:39:15 IP 21.176.72.229 alive status: false
2025/09/11 13:39:15 IP 161.189.179.14 alive status: false
2025/09/11 13:39:15 IP 6.66.79.22 alive status: false
2025/09/11 13:39:15 IP 227.203.86.235 alive status: false
2025/09/11 13:39:15 IP 25.13.194.99 alive status: false
2025/09/11 13:39:15 IP 183.26.11.97 alive status: false
2025/09/11 13:39:15 IP 130.209.53.76 alive status: false
2025/09/11 13:39:15 IP 70.108.147.90 alive status: false
2025/09/11 13:39:15 IP 195.77.55.212 alive status: false
2025/09/11 13:39:15 IP 248.212.193.74 alive status: false
2025/09/11 13:39:15 IP 81.70.227.82 alive status: false
2025/09/11 13:39:15 IP 198.246.82.99 alive status: false
2025/09/11 13:39:15 IP 122.190.246.83 alive status: false
2025/09/11 13:39:15 IP 182.166.75.83 alive status: false
2025/09/11 13:39:15 IP 34.234.19.74 alive status: false
2025/09/11 13:39:15 IP 244.96.203.178 alive status: false
2025/09/11 13:39:15 IP 249.115.37.57 alive status: false
2025/09/11 13:39:15 IP 140.68.229.88 alive status: false
2025/09/11 13:39:15 IP 181.75.160.151 alive status: false
2025/09/11 13:39:15 IP 255.136.203.207 alive status: false
2025/09/11 13:39:15 IP 61.61.204.100 alive status: false
2025/09/11 13:39:15 IP 78.2.103.152 alive status: false
2025/09/11 13:39:15 IP 148.180.235.115 alive status: false
2025/09/11 13:39:15 IP 144.159.19.133 alive status: false
2025/09/11 13:39:15 IP 210.74.4.189 alive status: false
2025/09/11 13:39:15 IP 7.73.143.70 alive status: false
2025/09/11 13:39:15 IP 165.129.47.202 alive status: false
2025/09/11 13:39:15 IP 104.125.24.40 alive status: false
2025/09/11 13:39:15 IP 136.53.198.140 alive status: false
2025/09/11 13:39:15 IP 127.67.94.184 alive status: false
2025/09/11 13:39:15 IP 177.80.11.246 alive status: false
2025/09/11 13:39:15 IP 196.131.206.89 alive status: false
2025/09/11 13:39:15 IP 185.101.106.203 alive status: false
2025/09/11 13:39:15 IP 114.145.245.75 alive status: false
2025/09/11 13:39:15 IP 121.177.198.185 alive status: false
2025/09/11 13:39:15 IP 61.51.214.240 alive status: false
2025/09/11 13:39:15 IP 120.149.138.253 alive status: false
2025/09/11 13:39:15 IP 43.94.10.36 alive status: false
2025/09/11 13:39:15 IP 226.160.29.30 alive status: false
2025/09/11 13:39:15 IP 227.143.41.62 alive status: false
2025/09/11 13:39:15 IP 242.225.203.152 alive status: false
2025/09/11 13:39:15 IP 89.176.78.47 alive status: false
2025/09/11 13:39:15 IP 206.110.103.13 alive status: false
2025/09/11 13:39:15 IP 160.176.50.163 alive status: false
2025/09/11 13:39:15 IP 23.118.128.43 alive status: false
2025/09/11 13:39:15 IP 66.81.23.206 alive status: false
2025/09/11 13:39:15 IP 106.114.5.26 alive status: false
2025/09/11 13:39:15 IP 157.84.2.153 alive status: false
2025/09/11 13:39:15 IP 191.225.206.106 alive status: false
2025/09/11 13:39:15 IP 64.201.171.185 alive status: false
2025/09/11 13:39:15 IP 3.44.241.197 alive status: false
2025/09/11 13:39:15 IP 114.224.38.22 alive status: false
2025/09/11 13:39:15 IP 225.55.73.61 alive status: false
2025/09/11 13:39:15 IP 101.13.53.215 alive status: false
2025/09/11 13:39:15 IP 189.214.26.4 alive status: false
2025/09/11 13:39:15 IP 63.42.148.168 alive status: false
2025/09/11 13:39:15 IP 177.151.130.25 alive status: false
2025/09/11 13:39:15 IP 121.65.226.206 alive status: false
2025/09/11 13:39:15 IP 217.121.28.152 alive status: false
2025/09/11 13:39:15 IP 234.35.228.38 alive status: false
2025/09/11 13:39:15 IP 194.86.120.201 alive status: false
2025/09/11 13:39:15 IP 202.3.118.128 alive status: false
2025/09/11 13:39:15 IP 42.4.64.106 alive status: false
2025/09/11 13:39:15 IP 152.92.56.202 alive status: false
2025/09/11 13:39:15 IP 177.170.57.239 alive status: false
2025/09/11 13:39:15 IP 74.62.145.108 alive status: false
2025/09/11 13:39:15 IP 94.143.106.32 alive status: false
2025/09/11 13:39:15 IP 158.25.177.233 alive status: false
2025/09/11 13:39:15 IP 126.209.114.156 alive status: false
2025/09/11 13:39:15 IP 75.31.118.189 alive status: false
2025/09/11 13:39:15 IP 2.17.210.57 alive status: false
2025/09/11 13:39:15 IP 47.211.44.40 alive status: false
2025/09/11 13:39:15 IP 216.0.87.3 alive status: false
2025/09/11 13:39:15 IP 33.130.106.79 alive status: false
2025/09/11 13:39:15 IP 185.204.154.131 alive status: false
2025/09/11 13:39:15 IP 178.52.39.27 alive status: false
2025/09/11 13:39:15 IP 231.236.106.98 alive status: false
2025/09/11 13:39:15 IP 14.14.16.192 alive status: false
2025/09/11 13:39:15 IP 83.95.28.253 alive status: false
2025/09/11 13:39:15 IP 29.63.218.65 alive status: false
2025/09/11 13:39:15 IP 14.180.146.187 alive status: false
2025/09/11 13:39:15 IP 44.150.194.34 alive status: false
2025/09/11 13:39:15 IP 90.192.27.142 alive status: false
2025/09/11 13:39:15 IP 175.6.106.151 alive status: false
2025/09/11 13:39:15 IP 139.156.210.92 alive status: false
2025/09/11 13:39:15 IP 46.240.192.126 alive status: false
2025/09/11 13:39:15 IP 238.89.229.220 alive status: false
2025/09/11 13:39:15 IP 95.195.241.118 alive status: false
2025/09/11 13:39:15 IP 161.207.235.41 alive status: false
2025/09/11 13:39:15 IP 175.98.94.39 alive status: false
2025/09/11 13:39:15 IP 173.197.7.100 alive status: false
2025/09/11 13:39:15 IP 5.64.62.208 alive status: false
2025/09/11 13:39:15 IP 203.66.158.164 alive status: false
2025/09/11 13:39:15 IP 35.47.22.112 alive status: false
2025/09/11 13:39:15 IP 51.76.3.198 alive status: false
2025/09/11 13:39:15 IP 7.56.14.168 alive status: false
2025/09/11 13:39:15 IP 194.251.57.116 alive status: false
2025/09/11 13:39:15 IP 96.12.95.167 alive status: false
2025/09/11 13:39:15 IP 99.123.142.16 alive status: false
2025/09/11 13:39:15 IP 46.88.67.235 alive status: false
2025/09/11 13:39:15 IP 71.242.83.236 alive status: false
2025/09/11 13:39:15 IP 130.215.219.47 alive status: false
2025/09/11 13:39:15 IP 196.203.110.89 alive status: false
2025/09/11 13:39:15 IP 201.75.122.40 alive status: false
2025/09/11 13:39:15 IP 234.124.53.125 alive status: false
2025/09/11 13:39:15 IP 214.223.190.89 alive status: false
2025/09/11 13:39:15 IP 28.68.132.80 alive status: false
2025/09/11 13:39:15 IP 21.8.50.113 alive status: false
2025/09/11 13:39:15 IP 148.18.157.171 alive status: false
2025/09/11 13:39:15 IP 6.71.13.219 alive status: false
2025/09/11 13:39:15 IP 245.180.208.215 alive status: false
2025/09/11 13:39:15 IP 121.162.47.159 alive status: false
2025/09/11 13:39:15 IP 84.206.143.48 alive status: false
2025/09/11 13:39:15 IP 160.46.214.174 alive status: false
2025/09/11 13:39:15 IP 139.18.211.190 alive status: false
2025/09/11 13:39:15 IP 58.123.153.192 alive status: false
2025/09/11 13:39:15 IP 253.97.97.238 alive status: false
2025/09/11 13:39:15 IP 114.212.240.175 alive status: false
2025/09/11 13:39:15 IP 126.14.195.100 alive status: false
2025/09/11 13:39:15 IP 207.67.149.223 alive status: false
2025/09/11 13:39:15 IP 1.15.12.136 alive status: false
2025/09/11 13:39:15 IP 1.63.115.136 alive status: false
2025/09/11 13:39:15 IP 104.225.73.123 alive status: false
2025/09/11 13:39:15 IP 148.210.81.51 alive status: false
2025/09/11 13:39:15 IP 227.132.149.137 alive status: false
2025/09/11 13:39:15 IP 98.242.41.198 alive status: false
2025/09/11 13:39:15 IP 190.238.48.9 alive status: false
2025/09/11 13:39:15 IP 98.48.41.91 alive status: false
2025/09/11 13:39:15 IP 72.128.47.165 alive status: false
2025/09/11 13:39:15 IP 240.191.166.66 alive status: false
2025/09/11 13:39:15 IP 210.92.83.104 alive status: false
2025/09/11 13:39:15 IP 142.29.51.221 alive status: false
2025/09/11 13:39:15 IP 142.110.1.120 alive status: false
2025/09/11 13:39:15 IP 16.79.64.13 alive status: false
2025/09/11 13:39:15 IP 120.245.2.52 alive status: false
2025/09/11 13:39:15 IP 30.138.108.233 alive status: false
2025/09/11 13:39:15 IP 248.242.37.65 alive status: false
2025/09/11 13:39:15 IP 114.203.201.161 alive status: false
2025/09/11 13:39:15 IP 242.117.81.88 alive status: false
2025/09/11 13:39:15 IP 250.165.44.116 alive status: false
2025/09/11 13:39:15 IP 37.104.183.182 alive status: false
2025/09/11 13:39:15 IP 210.252.79.212 alive status: false
2025/09/11 13:39:15 IP 112.121.253.56 alive status: false
2025/09/11 13:39:15 IP 158.251.185.0 alive status: false
2025/09/11 13:39:15 IP 178.20.68.204 alive status: false
2025/09/11 13:39:15 IP 11.72.241.66 alive status: false
2025/09/11 13:39:15 IP 105.224.239.83 alive status: false
2025/09/11 13:39:15 IP 128.89.18.47 alive status: false
2025/09/11 13:39:15 IP 100.251.53.19 alive status: false
2025/09/11 13:39:15 IP 66.197.146.240 alive status: false
2025/09/11 13:39:15 IP 210.15.197.154 alive status: false
2025/09/11 13:39:15 IP 86.189.44.22 alive status: false
2025/09/11 13:39:15 IP 139.58.223.137 alive status: false
2025/09/11 13:39:15 IP 50.12.193.66 alive status: false
2025/09/11 13:39:15 IP 61.178.133.240 alive status: false
2025/09/11 13:39:15 IP 144.188.210.247 alive status: false
2025/09/11 13:39:15 IP 101.167.81.63 alive status: false
2025/09/11 13:39:15 IP 135.79.77.56 alive status: false
2025/09/11 13:39:15 IP 110.1.142.20 alive status: false
2025/09/11 13:39:15 IP 19.20.203.182 alive status: false
2025/09/11 13:39:15 IP 161.14.106.238 alive status: false
2025/09/11 13:39:15 IP 159.42.16.225 alive status: false
2025/09/11 13:39:15 IP 71.190.95.222 alive status: false
2025/09/11 13:39:15 IP 30.18.139.44 alive status: false
2025/09/11 13:39:15 IP 186.147.207.132 alive status: false
2025/09/11 13:39:15 IP 138.255.123.59 alive status: false
2025/09/11 13:39:15 IP 36.65.155.103 alive status: false
2025/09/11 13:39:15 IP 73.6.33.15 alive status: false
2025/09/11 13:39:15 IP 23.113.248.77 alive status: false
2025/09/11 13:39:15 IP 47.44.87.16 alive status: false
2025/09/11 13:39:15 IP 15.163.252.102 alive status: false
2025/09/11 13:39:15 IP 205.28.193.149 alive status: false
2025/09/11 13:39:15 IP 34.123.247.95 alive status: false
2025/09/11 13:39:15 IP 238.192.160.221 alive status: false
2025/09/11 13:39:15 IP 209.79.43.206 alive status: false
2025/09/11 13:39:15 IP 106.24.217.192 alive status: false
2025/09/11 13:39:15 IP 207.64.23.164 alive status: false
2025/09/11 13:39:15 IP 106.213.160.112 alive status: false
2025/09/11 13:39:15 IP 233.84.163.59 alive status: false
2025/09/11 13:39:15 IP 162.187.18.65 alive status: false
2025/09/11 13:39:15 IP 240.215.87.37 alive status: false
2025/09/11 13:39:15 IP 213.96.245.106 alive status: false
2025/09/11 13:39:15 IP 161.167.155.61 alive status: false
2025/09/11 13:39:15 IP 177.67.118.175 alive status: false
2025/09/11 13:39:15 IP 67.48.114.204 alive status: false
2025/09/11 13:39:15 IP 151.157.39.158 alive status: false
2025/09/11 13:39:15 IP 106.161.206.217 alive status: false
2025/09/11 13:39:15 IP 27.189.107.209 alive status: false
2025/09/11 13:39:15 IP 154.203.49.121 alive status: false
2025/09/11 13:39:15 IP 115.29.27.112 alive status: false
2025/09/11 13:39:15 IP 212.105.88.100 alive status: false
2025/09/11 13:39:15 IP 181.206.209.210 alive status: false
2025/09/11 13:39:15 IP 178.212.75.149 alive status: false
2025/09/11 13:39:15 IP 71.90.67.34 alive status: false
2025/09/11 13:39:15 IP 235.202.248.29 alive status: false
2025/09/11 13:39:15 IP 15.73.183.18 alive status: false
2025/09/11 13:39:15 IP 180.76.149.135 alive status: false
2025/09/11 13:39:15 IP 119.215.254.42 alive status: false
2025/09/11 13:39:15 IP 235.210.143.3 alive status: false
2025/09/11 13:39:15 IP 20.7.209.32 alive status: false
2025/09/11 13:39:15 IP 239.41.132.243 alive status: false
2025/09/11 13:39:15 IP 27.153.251.90 alive status: false
2025/09/11 13:39:15 IP 174.201.182.35 alive status: false
2025/09/11 13:39:15 IP 160.173.7.44 alive status: false
2025/09/11 13:39:15 IP 239.220.187.252 alive status: false
2025/09/11 13:39:15 IP 55.118.170.19 alive status: false
2025/09/11 13:39:15 IP 5.56.231.191 alive status: false
2025/09/11 13:39:15 IP 28.127.61.138 alive status: false
2025/09/11 13:39:15 IP 146.105.173.121 alive status: false
2025/09/11 13:39:15 IP 119.18.228.173 alive status: false
2025/09/11 13:39:15 IP 203.55.150.41 alive status: false
2025/09/11 13:39:15 IP 202.65.202.12 alive status: false
2025/09/11 13:39:15 IP 215.113.118.186 alive status: false
2025/09/11 13:39:15 IP 220.126.114.149 alive status: false
2025/09/11 13:39:15 IP 56.139.105.237 alive status: false
2025/09/11 13:39:15 IP 166.175.241.232 alive status: false
2025/09/11 13:39:15 IP 8.111.63.103 alive status: false
2025/09/11 13:39:15 IP 95.219.181.188 alive status: false
2025/09/11 13:39:15 IP 40.224.116.232 alive status: false
2025/09/11 13:39:15 IP 97.98.87.222 alive status: false
2025/09/11 13:39:15 IP 255.62.40.142 alive status: false
2025/09/11 13:39:15 IP 226.76.16.102 alive status: false
2025/09/11 13:39:15 IP 102.141.173.149 alive status: false
2025/09/11 13:39:15 IP 38.222.26.182 alive status: false
2025/09/11 13:39:15 IP 111.47.224.7 alive status: false
2025/09/11 13:39:15 IP 206.70.43.86 alive status: false
2025/09/11 13:39:15 IP 213.89.215.230 alive status: false
2025/09/11 13:39:15 IP 29.132.195.227 alive status: false
2025/09/11 13:39:15 IP 255.138.241.28 alive status: false
2025/09/11 13:39:15 IP 10.136.58.10 alive status: false
2025/09/11 13:39:15 IP 95.61.49.100 alive status: false
2025/09/11 13:39:15 IP 3.78.42.39 alive status: false
2025/09/11 13:39:15 IP 143.248.22.73 alive status: false
2025/09/11 13:39:15 IP 45.105.118.111 alive status: false
2025/09/11 13:39:15 IP 168.95.61.24 alive status: false
2025/09/11 13:39:15 IP 4.0.74.68 alive status: false
2025/09/11 13:39:15 IP 46.56.118.55 alive status: false
2025/09/11 13:39:15 IP 28.111.217.186 alive status: false
2025/09/11 13:39:15 IP 106.12.219.77 alive status: false
2025/09/11 13:39:15 IP 156.253.214.200 alive status: false
2025/09/11 13:39:15 IP 98.239.224.1 alive status: false
2025/09/11 13:39:15 IP 95.38.190.49 alive status: false
2025/09/11 13:39:15 IP 1.6.158.118 alive status: false
2025/09/11 13:39:15 IP 200.136.83.223 alive status: false
2025/09/11 13:39:15 IP 145.118.56.29 alive status: false
2025/09/11 13:39:15 IP 2.22.200.153 alive status: false
2025/09/11 13:39:15 IP 100.162.245.222 alive status: false
2025/09/11 13:39:15 IP 76.74.226.104 alive status: false
2025/09/11 13:39:15 IP 102.46.159.133 alive status: false
2025/09/11 13:39:15 IP 22.95.85.158 alive status: false
2025/09/11 13:39:15 IP 87.18.211.41 alive status: false
2025/09/11 13:39:15 IP 235.47.42.179 alive status: false
2025/09/11 13:39:15 IP 33.102.116.247 alive status: false
2025/09/11 13:39:15 IP 116.217.132.92 alive status: false
2025/09/11 13:39:15 IP 35.222.138.67 alive status: false
2025/09/11 13:39:15 IP 136.130.41.150 alive status: false
2025/09/11 13:39:15 IP 15.161.107.43 alive status: false
2025/09/11 13:39:15 IP 53.70.41.120 alive status: false
2025/09/11 13:39:15 IP 131.152.142.246 alive status: false
2025/09/11 13:39:15 IP 205.26.150.231 alive status: false
2025/09/11 13:39:15 IP 66.19.153.41 alive status: false
2025/09/11 13:39:15 IP 54.245.102.196 alive status: false
2025/09/11 13:39:15 IP 146.105.106.151 alive status: false
2025/09/11 13:39:15 IP 126.20.170.219 alive status: false
2025/09/11 13:39:15 IP 25.237.144.211 alive status: false
2025/09/11 13:39:15 IP 232.213.231.236 alive status: false
2025/09/11 13:39:15 IP 178.17.2.50 alive status: false
2025/09/11 13:39:15 IP 131.87.6.29 alive status: false
2025/09/11 13:39:15 IP 130.27.96.145 alive status: false
2025/09/11 13:39:15 IP 172.65.231.15 alive status: false
2025/09/11 13:39:15 IP 231.69.251.101 alive status: false
2025/09/11 13:39:15 IP 32.24.132.245 alive status: false
2025/09/11 13:39:15 IP 243.135.74.93 alive status: false
2025/09/11 13:39:15 IP 105.145.36.204 alive status: false
2025/09/11 13:39:15 IP 136.0.114.167 alive status: false
2025/09/11 13:39:15 IP 178.70.126.248 alive status: false
2025/09/11 13:39:15 IP 23.5.214.180 alive status: false
2025/09/11 13:39:15 IP 65.105.206.214 alive status: false
2025/09/11 13:39:15 IP 60.247.14.37 alive status: false
2025/09/11 13:39:15 IP 126.174.117.24 alive status: false
2025/09/11 13:39:15 IP 174.126.3.130 alive status: false
2025/09/11 13:39:15 IP 215.55.174.186 alive status: false
2025/09/11 13:39:15 IP 145.177.17.186 alive status: false
2025/09/11 13:39:15 IP 253.215.20.31 alive status: false
2025/09/11 13:39:15 IP 126.212.149.120 alive status: false
2025/09/11 13:39:15 IP 39.176.93.87 alive status: false
2025/09/11 13:39:15 IP 159.47.133.216 alive status: false
2025/09/11 13:39:15 IP 111.62.222.238 alive status: false
2025/09/11 13:39:15 IP 36.132.65.127 alive status: false
2025/09/11 13:39:15 IP 91.197.26.162 alive status: false
2025/09/11 13:39:15 IP 186.143.88.237 alive status: false
2025/09/11 13:39:15 IP 179.222.150.38 alive status: false
2025/09/11 13:39:15 IP 148.5.216.226 alive status: false
2025/09/11 13:39:15 IP 93.7.30.3 alive status: false
2025/09/11 13:39:15 IP 158.235.232.147 alive status: false
2025/09/11 13:39:15 IP 27.202.53.42 alive status: false
2025/09/11 13:39:15 IP 116.200.31.159 alive status: false
2025/09/11 13:39:15 IP 208.102.165.50 alive status: false
2025/09/11 13:39:15 IP 209.92.49.221 alive status: false
2025/09/11 13:39:15 IP 80.65.39.108 alive status: false
2025/09/11 13:39:15 IP 74.117.215.11 alive status: false
2025/09/11 13:39:15 IP 92.99.140.84 alive status: false
2025/09/11 13:39:15 IP 197.34.201.28 alive status: false
2025/09/11 13:39:15 IP 207.170.43.77 alive status: false
2025/09/11 13:39:15 IP 136.224.3.33 alive status: false
2025/09/11 13:39:15 IP 101.67.132.94 alive status: false
2025/09/11 13:39:15 IP 36.117.72.28 alive status: false
2025/09/11 13:39:15 IP 157.97.163.31 alive status: false
2025/09/11 13:39:15 IP 249.30.99.166 alive status: false
2025/09/11 13:39:15 IP 130.215.242.5 alive status: false
2025/09/11 13:39:15 IP 135.9.85.96 alive status: false
2025/09/11 13:39:15 IP 69.96.201.220 alive status: false
2025/09/11 13:39:15 IP 124.69.17.44 alive status: false
2025/09/11 13:39:15 IP 83.235.212.139 alive status: false
2025/09/11 13:39:15 IP 163.90.22.35 alive status: false
